Card 180: 87 70 67 33 84 51 59 36  7 31 |  2 91 25 65 66 23 62 22 29 96 34 59 54 55 52 32 16 10 13 24  5 63 18 48 97
Card 181: 69  4 14 26 89 30 93 56 87 61 | 32 35 78 55 44 25 46 22 27 45  2  7 50 15 97 53 86 85 63  6 74 36  3 29 47
Card 182: 66 49 41 67 17 10 19 83 90  2 | 90 93  7  5 37 60 11 42  6 16 76 98 13  8 94 45 77 32 64 82 62 52 61 81 59
Card 183: 72 63 47 22 10 45 50 23  3 82 | 19  8 92 22 47 91 75 93 74 14 45 63 25 56 72 98 68  7 82 80 10 94 50  3 23
Card 184: 23 84 64  4  9 16  8 81 82 27 | 23 41  4 36 33 81 42 16 27 78 40 87 29  2 64 10 44 69 84 68 80 79 26 57 11
Card 185: 37 73 36 16 46 19 31 55  9 38 | 64 46 54 74 58 99 71 31 22 55 83 67 97 73 12 37 36 13 16 51 19 38  9 45 39
Card 186: 12 95  3 46 39 66 11 45 93 76 | 73 21  6 91 55 45 86 74 88 66 82 14 69 29 98  9 90 54 10 50 40 34 89 77  3
Card 187: 24 10 11 46  5 40 23 45 84 88 | 46 85 16  8 65 55 81 88 28  3 59 40 45 10  5 84 31 82 24  9 54 33 23 70 11
Card 188:  8 58 85 60 22  1 77 86 33 99 | 60  8  1  7 15 63 92 67  5 62 87 19 99 85 66 48 43 41 86 34 73 37 81 59 58
Card 189: 63 77 32 50  1 48 75 33 73 64 | 50 72 75 29  1 80 96  2 89 57 69 85 63 33 95 73  9 82 16 39 77  5 97 64 37
Card 190: 79 81 74  6 23 95 29 84 62 12 | 88 71 83 64 98 69 60 34 61 50  7 21  6  2  5 82 10 36 78 32 11 86 37 85 49
Card 191: 29 19 94 63 57 68  6 96  9 51 |  1 40 96 50 46 47 27  9 88 57 95 45 32 34  4 69 63 51 52 33 79 18 87 13 80
Card 192:  2 37  8 67 14 76 23 29 93 17 | 25 61  7 14  9 82 21 29 62 80 65 58 39 73 33 44 27 22  8 87 51 19 37 10 17
Card 193: 46 21 58 99 17 26 16  7 22 84 | 97 99 12 21 70 67 31 44 15 16 91 17 89 45 58 68 80 24 63 39 84 62 19 87 98
Card 194: 36 93 81 31 35 98 57 76 14 21 | 11 14 29 30 26 62  5 55 97 81 31 65 77 61 93 36  2 24 70 75 17 35 92 57 68
Card 195: 81 44 83 66  9 32 12  4 94 29 | 61 32 98 44 30 57 81 94 83 41 42 34 36 70  4 21 51 91  5 99  9 82 13 29 66
Card 196: 19 41 80 11 74 58 47 15 93 81 |  1 69 85 42 65  6 29 57 63 45 19 70 88 27 31 11 48 83 58 72 33 25 32 54 15
Card 197: 79 74 77 88 84 38 41 36 46 64 | 62 39 31 92 36 12 54 69 70  2 46 14 17 97 52 18 83 63 94 68 13 38  7 20 32
Card 198:  8 89 96 68 22  2 73 13 25 42 | 13  9 82 28 67 75 55 31 39 77  6 23 48 15 37 33 26 30 34  2 88  1  3 35 12
Card 199: 67 63 19  3 53 22 11 43 35 15 | 82 69 43 83 45 28 41 21  3 93 26 53 31 56 63  7 40 25 90 57 37 50 13 35  8
Card 200: 26  8 73 24 56 37 64 67 94 65 | 50 42 91 37 98 17 72 22 24 66 53 39 95 78 65 25 80 92 18 94 89 15 71 29  7
Card 201:  7 91 79 92 86 64 44 73 38 24 | 28 12  1  8 72 38 62 65 94 15 90 32 30 50  4 37 46 49 97 86 27 71 44 53 25
Card 202: 65 81 61 69 10 76  3 66 44 46 | 32 84 99 30 22 54 60 67 47 33 53 91 21 35 15 45 62 43 98 63 87 95 19 93  2
Card 203: 62  8 54 23 21 36 93 26 51 34 | 65 79 18 45 46 84 32 20 55  6 19 68 94 23 97 76 33 16 48 86  9 42 52 91 75
Card 204: 63  8 26 49 37 10 80 48 83 19 | 60 95  9 15 30 92 78 29  2 74 16  7 81 43 75 77 41 79 18 64 97  3 28 20 45
Card 205:  8 21  5 15 29  2 48 87 26 13 | 76 90 71 17 96 78 35  4 85 95 55 73 70 43 20 97 61 14 58 56 18 42  6 28 49
Card 206: 41  1 34 22 18 15 16 66 43 19 | 24 74 32 28 96 38 68 35 97 84 94 61 51 91 56 16 29 52 50 92 72 67  7 44  1
Card 207: 88 85 76 84 58 97 32 46 93 13 | 84  1 32 72  9 41 92 93 13 80 88 16 10 46 60 62 58  3 98 87 76  8 85 97 59
Card 208: 69 54 50 57 96 53 43 30 76 17 | 95 41 33 10 96 30 92 74 57 55 50 53 63 68 84 85 54 43 19 76 98 17 39 31 69
Card 209: 32 37 59 47 72 90 71 23 74  1 | 56 23 63 47  7 36 37 20 83 86 74 72 51 82 55 59 32 94 12  1 98  3 42 90  4
Card 210: 98 26 32 92 69 53 59 12 45 89 | 45 32 71 35 41  6 59 16 53 78 62 72  1 92 69 12  2 76 26 34 36 22 40 89 98
Card 211:  4 33 38 84 59 95 80 70 76  3 | 93 52 45 60 81 96 62  9 17 41 30 99 86 54 14 57 58 92 91 69 42  5 36 27 70
Card 212: 74 82 19  3 99 10 13 15 17 90 | 77 40 99 10 54 61 58 17 51 11 57 15 94 86 90 74 44 81 14 24 26 36 43 70 37
Card 213: 79 75 20 55 18  6 99 17 62 94 | 13  4 35  7 10  2 48 25 21 85 40  3 15 11 63 65 34 60 39 77 43  5 67 52 31
Card 214: 24 34 58  4 98  1 87  6 54 42 | 24 29 88  4 90 65 73 17 23 57 56 39 33 11 25 76  5 99 96 37 61 13 86 38 71
Card 215: 37 29 74 35 52 58 42 98 53 49 | 99 43 13 98 47 29 32  5 14 27 87 78 23 21 97 94 17 95 63 12 64 37 59 72 49
Card 216:  4 54 14 92 12 21 98 25 19 70 | 72 49 65 94 93 76 33 91 10 22 69 36 37 62 40 13 28 34  5 99  6 47 56 59  1
Card 217:  1 19 56 72 30 75 55 38 16 11 | 20 50 85 55 23 73 48 56 61 93 19  7 35 46  1 97 70  9 65 75 36 62 22 31 18
Card 218: 38 28  1 50 10 24 13 31 69 26 | 23 25 78 87 29 19 90 15 56 17 63  9 74 89 91 75 50 21 59 51 54  4 16 82 36
Card 219: 54 44 11 57 83 94 25 28 97 17 | 85 67 90 89  6 87 48 77  4  5 56 26 94 17 82 49 91 98 92 50 76 31 39 57 34
Card 220: 20 72 33 25 54 39 34 56 51 27 | 67 33 87  5 71 29 97 72 21 46 41 13 98 47 38 99 64 66 95 62 26 82 89 52  2
Card 221: 30 16 95 71 10 63 36  2 57 48 | 25 84 18  8 68 47 58  5  4 33 40 99 70 45 21  9 29 72 11 32 67  6 62 39 88
Card 222: 60 34 77 64 92 54 58 78 33  1 | 20 85  7 17  2 66 70 84 42 29 87 44 43 12 95 15 16 41 79 35 47 75 53 46 36
Card 223: 76 93 82 50 99 57 92  1 54  3 |  2  4 27  7 98 95 77 65 41 91 97 73 67 72 32 40 64 10 20 70 39 55 81 56 60
